year,title,category,nominee,artist,nominated,decade
1971,14th Annual GRAMMY Awards  (1971),Best Original Score Written For A Motion Picture Or A Television Special,Shaft,Isaac Hayes,True,1970
1971,14th Annual GRAMMY Awards  (1971),Best Score From An Original Cast Show Album,Godspell,Original Cast,True,1970
1971,14th Annual GRAMMY Awards  (1971),Best Recording For Children,Bill Cosby Talks To Kids About Drugs,Bill Cosby,True,1970
1971,14th Annual GRAMMY Awards  (1971),Best Comedy Recording,This Is A Recording,Lily Tomlin,True,1970
1971,14th Annual GRAMMY Awards  (1971),Best Spoken Word Recording,Desiderata,Les Crane,True,1970
1971,14th Annual GRAMMY Awards  (1971),Best Jazz Performance By A Soloist,The Bill Evans Album,Bill Evans Trio,True,1970
1971,14th Annual GRAMMY Awards  (1971),Best Jazz Performance By A Group,The Bill Evans Album,Bill Evans Trio,True,1970
1971,14th Annual GRAMMY Awards  (1971),Best Jazz Performance By A Big Band,New Orleans Suite,Duke Ellington,True,1970
1971,14th Annual GRAMMY Awards  (1971),"Album Of The Year, Classical",Horowitz Plays Rachmaninoff (Etudes-Tableaux Piano Music; Sonatas),Vladimir Horowitz,True,1970
1971,14th Annual GRAMMY Awards  (1971),Best Classical Performance - Orchestra,Mahler: Symphony No. 1 In D,Chicago Symphony Orchestra,True,1970
1971,14th Annual GRAMMY Awards  (1971),Best Classical Performance - Instrumental Soloist Or Soloists (With Orchestra),Villa-Lobos: Concerto For Guitar,London Symphony Orchestra,True,1970
1971,14th Annual GRAMMY Awards  (1971),Best Classical Performance - Instrumental Soloist Or Soloists (Without Orchestra),Horowitz Plays Rachmaninoff (Etudes-Tableaux Piano Music; Sonatas),Vladimir Horowitz,True,1970
1971,14th Annual GRAMMY Awards  (1971),Best Chamber Music Performance,Debussy: Quartet In G Minor/Ravel: Quartet In F,"Claus Adam, Earl Carlyss, Robert Mann & Samuel Rhodes",True,1970
1971,14th Annual GRAMMY Awards  (1971),Best Opera Recording,Verdi: Aida,John Aldis Choir; London Symphony Orchestra,True,1970
1971,14th Annual GRAMMY Awards  (1971),Best Choral Performance - Classical,Berlioz: Requiem,London Symphony Chorus & Wandsworth School Boys Choir; London Symphony Orchestra,True,1970
1971,14th Annual GRAMMY Awards  (1971),"Best Engineered Recording, Classical",Berlioz: Requiem,"Colin Davis, conductor",True,1970
1970,13th Annual GRAMMY Awards  (1970),Record Of The Year,Bridge Over Troubled Water,Simon And Garfunkel,True,1970
1970,13th Annual GRAMMY Awards  (1970),Album Of The Year,Bridge Over Troubled Water,Simon And Garfunkel,True,1970
1970,13th Annual GRAMMY Awards  (1970),Song Of The Year,Bridge Over Troubled Water,Simon And Garfunkel,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best New Artist Of The Year,Carpenters,Carpenters,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Instrumental Arrangement,"Theme From ""Z""",Henry Mancini,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Arrangement Accompanying Vocalist(s),Bridge Over Troubled Water,Simon And Garfunkel,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Engineered Recording - Non-Classical,Bridge Over Troubled Water,Simon And Garfunkel,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Album Cover,Indianola Mississippi Seeds,B.B. King,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Album Notes,The World's Greatest Blues Singer,Bessie Smith,True,1970
1970,13th Annual GRAMMY Awards  (1970),"Best Contemporary Vocal Performance, Female",I'll Never Fall In Love Again,Dionne Warwick,True,1970
1970,13th Annual GRAMMY Awards  (1970),"Best Contemporary Vocal Performance, Male",Everything Is Beautiful,Ray Stevens,True,1970
1970,13th Annual GRAMMY Awards  (1970),"Best Contemporary Vocal Performance By A Duo, Group Or Chorus",Close To You,Carpenters,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Contemporary Instrumental Performance,"Theme From ""Z"" And Other Film Music",Henry Mancini,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Contemporary Song,Bridge Over Troubled Water,(Simon And Garfunkel),True,1970
1970,13th Annual GRAMMY Awards  (1970),"Best R&B Vocal Performance, Female",Don't Play That Song,Aretha Franklin,True,1970
1970,13th Annual GRAMMY Awards  (1970),"Best R&B Vocal Performance, Male",The Thrill Is Gone,B.B. King,True,1970
1970,13th Annual GRAMMY Awards  (1970),"Best R&B Performance By A Duo Or Group, Vocal Or Instrumental",Didn't I (Blow Your Mind This Time),The Delfonics,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Rhythm & Blues Song,Patches,Clarence Carter,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Soul Gospel Performance,Every Man Wants To Be Free,Edwin Hawkins Singers,True,1970
1970,13th Annual GRAMMY Awards  (1970),"Best Country Vocal Performance, Female",Rose Garden,Lynn Anderson,True,1970
1970,13th Annual GRAMMY Awards  (1970),"Best Country Vocal Performance, Male",For The Good Times,Ray Price,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Country Vocal Performance By A Duo Or Group,If I Were A Carpenter,Johnny Cash And June Carter,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Country Instrumental Performance,Me And Jerry,Jerry Reed & Chet Atkins,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Country Song,"My Woman, My Woman, My Wife",Marty Robbins,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Sacred Performance (Musical),Everything Is Beautiful,Jake Hess,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Gospel Performance (Other Than Soul Gospel),Talk About The Good Times,The Oak Ridge Boys,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Ethnic Or Traditional Recording (Including Traditional Blues),Good Feelin',T-Bone Walker,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Instrumental Composition,Airport Love Theme,Alfred Newman,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Original Score Written For A Motion Picture Or A Television Special,Let It Be,The Beatles,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Score From An Original Cast Show Album,Company,"Dean Jones, Barbara Barrie, George Coe, Teri Rolston, John Cunningham, Beth Howland",True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Recording For Children,Sesame Street,(The Muppets),True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Comedy Recording,The Devil Made Me Buy This Dress,Flip Wilson,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Jazz Performance - Small Group Or Soloist With Small Group,Alone,Bill Evans,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Jazz Performance - Large Group Or Soloist With Large Group,Bitches Brew,Miles Davis,True,1970
1970,13th Annual GRAMMY Awards  (1970),"Album Of The Year, Classical",Berlioz: Les Troyens,Colin Davis,True,1970
1970,13th Annual GRAMMY Awards  (1970),"Best Classical Performance, Orchestra",Stravinsky: Le Sacre Du Printemps,Cleveland Orchestra,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Classical Performance - Instrumental Soloist Or Soloists (With Or Without Orchestra),Brahms: Double Concerto (Concerto In A Minor For Violin And Cello),Cleveland Orchestra,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Chamber Music Performance,Beethoven: The Complete Piano Trios,"Eugene Istomin, Leonard Rose & Isaac Stern",True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Opera Recording,Berlioz: Les Troyens,Royal Opera House Chorus - Covent Garden; Royal Opera House Orchestra - Covent Garden,True,1970
1970,13th Annual GRAMMY Awards  (1970),Best Choral Performance (Other Than Opera),Ives: New Music Of Charles Ives,Gregg Smith Singers; Columbia Chamber Ensemble,True,1970
1970,13th Annual GRAMMY Awards  (1970),"Best Engineered Recording, Classical",Stravinsky: Le Sacre Du Printemps,"Pierre Boulez, conductor; Cleveland Orchestra",True,1970
1969,12th Annual GRAMMY Awards  (1969),Record Of The Year,Aquarius/Let The Sunshine In (The Flesh Failures),5th Dimension,True,1960
1969,12th Annual GRAMMY Awards  (1969),Album Of The Year,"Blood, Sweat And Tears","Blood, Sweat And Tears",True,1960
1969,12th Annual GRAMMY Awards  (1969),Song Of The Year,Games People Play,Joe South,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best New Artist Of The Year,"Crosby, Stills And Nash","Crosby, Stills And Nash",True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Instrumental Arrangement,Love Theme From Romeo And Juliet,Henry Mancini,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Arrangement Accompanying Vocalist(s),Spinning Wheel,"Blood, Sweat And Tears",True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Engineered Recording - Non-Classical,Abbey Road,The Beatles,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Album Cover,America The Beautiful,Gary McFarland,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Album Notes,Nashville Skyline,Bob Dylan,True,1960
1969,12th Annual GRAMMY Awards  (1969),"Best Contemporary Vocal Performance, Female",Is That All There Is?,Peggy Lee,True,1960
1969,12th Annual GRAMMY Awards  (1969),"Best Contemporary Vocal Performance, Male",Everybody's Talkin',Harry Nilsson,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Contemporary Vocal Performance By A Group,Aquarius/Let The Sunshine In (The Flesh Failures),5th Dimension,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Contemporary Performance By A Chorus,Love Theme From Romeo And Juliet,Percy Faith Orchestra And Chorus,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Contemporary Instrumental Performance,Variations On A Theme By Eric Satie,"Blood, Sweat And Tears",True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Contemporary Song,Games People Play,(Joe South),True,1960
1969,12th Annual GRAMMY Awards  (1969),"Best R&B Vocal Performance, Female",Share Your Love With Me,Aretha Franklin,True,1960
1969,12th Annual GRAMMY Awards  (1969),"Best R&B Vocal Performance, Male",The Chokin' Kind,Joe Simon,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best R&B Vocal Performance By A Duo Or Group,It's Your Thing,Isley Brothers,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best R&B Instrumental Performance,Games People Play,King Curtis,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Rhythm & Blues Song,Color Him Father,The Winstons,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Soul Gospel Performance,Oh Happy Day,Edwin Hawkins Singers,True,1960
1969,12th Annual GRAMMY Awards  (1969),"Best Country Vocal Performance, Female",Stand By Your Man,Tammy Wynette,True,1960
1969,12th Annual GRAMMY Awards  (1969),"Best Country Vocal Performance, Male",A Boy Named Sue,Johnny Cash,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Country Performance By A Duo Or Group With Vocal,MacArthur Park,Waylon Jennings & The Kimberlys,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Country Instrumental Performance,The Nashville Brass Featuring Danny Davis Play More Nashville Sounds,Nashville Brass With Danny Davis,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Country Song,A Boy Named Sue,Johnny Cash,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Sacred Performance (Non-Classical),Ain't That Beautiful Singing,Jake Hess,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Gospel Performance,In Gospel Country,Porter Wagoner & The Blackwood Brothers,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Folk Performance,Clouds,Joni Mitchell,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Instrumental Theme,Midnight Cowboy,John Barry,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Original Score Written For A Motion Picture Or A Television Special,Butch Cassidy And The Sundance Kid,Burt Bacharach,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Score From An Original Cast Show Album,"Promises, Promises","Jerry Orbach, Jill O'Hara, Edward Winter, Donna McKecknie, A .L. Hines, Marian Mercer, Paul Reed",True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Recording For Children,"Peter, Paul And Mommy","Peter, Paul And Mary",True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Comedy Recording,Bill Cosby,Bill Cosby,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Spoken Word Recording,We Love You Call Collect,Art Linkletter & Diane Linkletter,True,1960
1969,12th Annual GRAMMY Awards  (1969),"Best Instrumental Jazz Performance, Small Group Or Soloist With Small Group",Willow Weep For Me,Wes Montgomery,True,1960
1969,12th Annual GRAMMY Awards  (1969),"Best Instrumental Jazz Performance, Large Group Or Soloist With Large Group",Walking In Space,Quincy Jones,True,1960
1969,12th Annual GRAMMY Awards  (1969),"Album Of The Year, Classical",Switched-On-Bach,Walter Carlos,True,1960
1969,12th Annual GRAMMY Awards  (1969),"Best Classical Performance, Orchestra","Boulez Conducts Debussy, Vol. 2 ""Images Pour Orchestre""",Cleveland Orchestra,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Chamber Music Performance,Gabrieli: Antiphonal Music Of Gabrieli,"Chicago Brass Ensemble, Cleveland Brass Ensemble & Philadelphia Brass Ensemble",True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Classical Performance - Instrumental Soloist Or Soloists (With Or Without Orchestra),Switched-On-Bach,Switched-On-Bach,True,1960
1969,12th Annual GRAMMY Awards  (1969),Best Opera Recording,Wagner: Siegfried,Berlin Philharmonic Orchestra,True,1960
1969,12th Annual GRAMMY Awards  (1969),"Best Choral Performance, Classical (Other Than Opera)",Berio: Sinfonia,Swingle Singers; New York Philharmonic,True,1960
1968,11th Annual GRAMMY Awards  (1968),Record Of The Year,Mrs. Robinson,Simon And Garfunkel,True,1960
1968,11th Annual GRAMMY Awards  (1968),Album Of The Year,By The Time I Get To Phoenix,Glen Campbell,True,1960
1968,11th Annual GRAMMY Awards  (1968),Song Of The Year,Little Green Apples,Roger Miller AND ALSO O.C. Smith,True,1960
1968,11th Annual GRAMMY Awards  (1968),Best New Artist Of The Year,Jose Feliciano,Jose Feliciano,True,1960
1968,11th Annual GRAMMY Awards  (1968),Best Instrumental Arrangement,Classical Gas,Mason Williams,True,1960
1968,11th Annual GRAMMY Awards  (1968),Best Arrangement Accompanying Vocalist(s),Mac Arthur Park,Richard Harris,True,1960
1968,11th Annual GRAMMY Awards  (1968),Best Engineered Recording (Non-Classical),Wichita Lineman,Glen Campbell,True,1960
1968,11th Annual GRAMMY Awards  (1968),Best Album Cover,Underground,Thelonious Monk,True,1960
1968,11th Annual GRAMMY Awards  (1968),Best Album Notes,Johnny Cash At Folsom Prison,Johnny Cash,True,1960
1968,11th Annual GRAMMY Awards  (1968),"Best Contemporary Pop Vocal Performance, Female",Do You Know The Way To San Jose?,Dionne Warwick,True,1960
1968,11th Annual GRAMMY Awards  (1968),"Best Contemporary Pop Vocal Performance, Male",Light My Fire,Jose Feliciano,True,1960
1968,11th Annual GRAMMY Awards  (1968),Best Contemporary Pop Performance - Vocal Duo Or Group,Mrs. Robinson,Simon And Garfunkel,True,1960
1968,11th Annual GRAMMY Awards  (1968),"Best Contemporary Pop Performance, Chorus",Mission Impossible/Norwegian Wood Medley,Alan Copeland Singers,True,1960
1968,11th Annual GRAMMY Awards  (1968),"Best Contemporary Pop Performance, Instrumental",Classical Gas,Mason Williams,True,1960
1968,11th Annual GRAMMY Awards  (1968),"Best Rhythm & Blues Vocal Performance, Female",Chain Of Fools,Aretha Franklin,True,1960
1968,11th Annual GRAMMY Awards  (1968),"Best Rhythm & Blues Vocal Performance, Male",(Sittin' On) The Dock Of The Bay,Otis Redding,True,1960
1968,11th Annual GRAMMY Awards  (1968),"Best Rhythm & Blues Performance By A Duo Or Group, Vocal Or Instrumental",Cloud Nine,The Temptations,True,1960
1968,11th Annual GRAMMY Awards  (1968),Best Rhythm & Blues Song,(Sittin' On) The Dock Of The Bay,Otis Redding,True,1960
1968,11th Annual GRAMMY Awards  (1968),"Best Country Vocal Performance, Female",Harper Valley P.T.A.,Jeannie C. Riley,True,1960
1968,11th Annual GRAMMY Awards  (1968),"Best Country Vocal Performance, Male",Folsom Prison Blues,Johnny Cash,True,1960
1968,11th Annual GRAMMY Awards  (1968),"Best Country Performance, Duo Or Group - Vocal Or Instrumental",Foggy Mountain Breakdown,Flatt And Scruggs,True,1960
1968,11th Annual GRAMMY Awards  (1968),Best Country Song,Little Green Apples,Roger Miller AND ALSO O.C. Smith,True,1960
1968,11th Annual GRAMMY Awards  (1968),Best Sacred Performance,Beautiful Isle Of Somewhere,Jake Hess,True,1960
1968,11th Annual GRAMMY Awards  (1968),Best Gospel Performance,The Happy Gospel Of The Happy Goodmans,The Happy Goodman Family,True,1960
1968,11th Annual GRAMMY Awards  (1968),Best Soul Gospel Performance,The Soul Of Me,Dottie Rambo,True,1960
1968,11th Annual GRAMMY Awards  (1968),Best Folk Performance,Both Sides Now,Judy Collins,True,1960
1968,11th Annual GRAMMY Awards  (1968),Best Instrumental Theme,Classical Gas,Mason Williams,True,1960
1968,11th Annual GRAMMY Awards  (1968),Best Original Score Written For A Motion Picture Or A Television Special,The Graduate,Simon And Garfunkel,True,1960
1968,11th Annual GRAMMY Awards  (1968),Best Score From An Original Cast Show Album,Hair,"Ronnie Dyson, Gerome Ragni, Steve Curry, Lamont Washington, Diane Keaton, Melba Moore, James Rado",True,1960
1968,11th Annual GRAMMY Awards  (1968),Best Comedy Recording,"To Russell, My Brother, Whom I Slept With",Bill Cosby,True,1960
1968,11th Annual GRAMMY Awards  (1968),Best Spoken Word Recording,Lonesome Cities,Rod McKuen,True,1960
1968,11th Annual GRAMMY Awards  (1968),Best Instrumental Jazz Performance - Small Group Or Soloist With Small Group,Bill Evans At The Montreux Jazz Festival,Bill Evans Trio,True,1960
1968,11th Annual GRAMMY Awards  (1968),Best Instrumental Jazz Performance - Large Group Or Soloist With Large Group,And His Mother Called Him Bill,Duke Ellington,True,1960
